"词语" "次数"
"拦住" 1
"择" 1
"拾" 1
"指头" 1
"挑" 1
"捉弄" 1
"捕" 1
"据此" 1
"捻" 1
"捻子" 1
"掌灯" 1
"接" 1
"掩门" 1
"提督" 1
"揪" 1
"搂" 1
"撑" 1
"撒" 1
"撕" 1
"擅" 1
"攀援" 1
"支持" 1
"收取" 1
"放心" 1
"政" 1
"故" 1
"故意" 1
"救人" 1
"教训" 1
"整" 1
"文契" 1
"料理" 1
"新近" 1
"方便" 1
"旁边" 1
"无故" 1
"日" 1
"日后" 1
"日期" 1
"日间" 1
"早已" 1
"早晨" 1
"时候" 1
"明白" 1
"明白人" 1
"春" 1
"昨" 1
"昨日" 1
"晚间" 1
"晚饭" 1
"暂用" 1
"更衣" 1
"月底" 1
"有人" 1
"有的" 1
"有说有笑" 1
"朔风" 1
"末" 1
"末后" 1
"杨" 1
"板" 1
"极" 1
"枕" 1
"果" 1
"果真" 1
"架" 1
"染" 1
"桶" 1
"梦" 1
"槛" 1
"模样" 1
"欠" 1
"此事" 1
"死去活来" 1
"段" 1
"殷勤" 1
"殿" 1
"毒" 1
"比" 1
"气死" 1
"汗" 1
"汗津津" 1
"汤" 1
"沉重" 1
"没有" 1
"治疗" 1
"泡" 1
"泼" 1
"洗" 1
"派" 1
"浇" 1
"济" 1
"浑身" 1
"海" 1
"消" 1
"淡薄" 1
"混账" 1
"清秀" 1
"渍" 1
"渣" 1
"湿" 1
"溜" 1
"溺" 1
"滋味" 1
"满头" 1
"满心" 1
"满脸" 1
"漆黑" 1
"濯" 1
"火" 1
"灯" 1
"灯光" 1
"灵" 1
"点" 1
"烦" 1
"热" 1
"熄" 1
"熙" 1
"爱" 1
"父女" 1
"父母" 1
"爹" 1
"牙" 1
"特" 1
"状" 1
"犹" 1
"狠心" 1
"独" 1
"猜" 1
"猫" 1
"王孙" 1
"现" 1
"现成" 1
"珍宝" 1
"生怕" 1
"由" 1
"甲" 1
"男人家" 1
"画" 1
"疼" 1
"疾" 1
"痰" 1
"白昼" 1
"白花" 1
"百般" 1
"皂白" 1
"益发" 1
"盘算" 1
"盘缠" 1
"看看" 1
"眼中" 1
"着眼" 1
"睡" 1
"瞅" 1
"瞧" 1
"矣" 1
"知道" 1
"矶" 1
"硬" 1
"祥" 1
"禀" 1
"禁" 1
"私自" 1
"秤" 1
"称" 1
"空灵" 1
"空落落" 1
"穿衣" 1
"窝" 1
"站" 1
"竟" 1
"竟是" 1
"端" 1
"竹" 1
"笑话" 1
"第十二回" 1
"管" 1
"粪" 1
"糊涂虫" 1
"素日" 1
"索" 1
"紧" 1
"约" 1
"纶" 1
"绊" 1
"经" 1
"绵" 1
"罗" 1
"翻身" 1
"翻过" 1
"老婆子" 1
"老爷" 1
"者" 1
"聪明" 1
"肉桂" 1
"肌" 1
"肚子" 1
"肩" 1
"肯" 1
"背" 1
"背面" 1
"胜" 1
"胡" 1
"能" 1
"能够" 1
"脚下" 1
"脱身" 1
"脸" 1
"腊" 1
"腊月" 1
"膨胀" 1
"自投罗网" 1
"自此" 1
"自然" 1
"自觉" 1
"至于" 1
"舅舅" 1
"舍不得" 1
"舟" 1
"若干" 1
"苦留" 1
"茅厕" 1
"荡" 1
"荷包" 1
"藏" 1
"虎" 1
"虚" 1
"虽然" 1
"蚂蚁" 1
"血" 1
"补" 1
"被" 1
"裂" 1
"褡裢" 1
"西边" 1
"西门" 1
"要命" 1
"要求" 1
"觉得" 1
"觑" 1
"解闷" 1
"警" 1
"让茶" 1
"评" 1
"评理" 1
"试试" 1
"话" 1
"语" 1
"误" 1
"说胡话" 1
"说道" 1
"读" 1
"调戏" 1
"谎话" 1
"象" 1
"账目" 1
"贫富" 1
"贴" 1
"资" 1
"赠" 1
"赦" 1
"走后门" 1
"起身" 1
"趁" 1
"越发" 1
"跟" 1
"路" 1
"路上" 1
"跳" 1
"身不由己" 1
"身子" 1
"躲" 1
"转" 1
"输" 1
"辞别" 1
"边" 1
"边门" 1
"过后" 1
"这次" 1
"这般" 1
"远" 1
"连忙" 1
"连连" 1
"迩" 1
"送来" 1
"递" 1
"速" 1
"遂" 1
"遇见" 1
"道子" 1
"遣" 1
"遭" 1
"那些" 1
"那位" 1
"那天" 1
"那样" 1
"邪" 1
"配" 1
"配药" 1
"酒" 1
"酥" 1
"醋" 1
"重" 1
"重重" 1
"錾" 1
"钻" 1
"铁" 1
"铁桶" 1
"铁锁" 1
"银子" 1
"锁" 1
"锅" 1
"长" 1
"门前" 1
"门户" 1
"门风" 1
"闪" 1
"问好" 1
"问问" 1
"间" 1
"闻" 1
"附" 1
"院" 1
"院内" 1
"陪" 1
"雨" 1
"面" 1
"音" 1
"顶" 1
"须" 1
"顽" 1
"领" 1
"颠倒" 1
"风" 1
"风雅" 1
"飘然" 1
"饧" 1
"饮" 1
"骨" 1
"魂" 1
"魂不附体" 1
"鳖" 1
"麦冬" 1
"黑地" 1
"黑夜" 1
"鼠" 1
"齐" 1
