"词语" "次数"
"业" 1
"东大" 1
"东宫" 1
"东海" 1
"两三次" 1
"两家" 1
"两盘" 1
"个个" 1
"丫头" 1
"丫鬟" 1
"串" 1
"主" 1
"主子" 1
"乃是" 1
"么" 1
"义" 1
"乏" 1
"乐" 1
"乐业" 1
"乐器" 1
"书信" 1
"书籍" 1
"乱" 1
"乳母" 1
"事儿" 1
"二万" 1
"二三十年" 1
"二六" 1
"二六日" 1
"云" 1
"五万" 1
"五更" 1
"交接" 1
"交给" 1
"享" 1
"亭" 1
"亲事" 1
"亲朋" 1
"亲眼" 1
"人家" 1
"介意" 1
"从来" 1
"从此" 1
"仗" 1
"付" 1
"令" 1
"以" 1
"以前" 1
"以致" 1
"件" 1
"价钱" 1
"任" 1
"仿" 1
"会意" 1
"传人" 1
"传呼" 1
"伤" 1
"伤风" 1
"伫立" 1
"伺候" 1
"似的" 1
"佑" 1
"体" 1
"体统" 1
"体谅" 1
"体贴" 1
"作为" 1
"作伴" 1
"侄儿" 1
"侍奉" 1
"依旧" 1
"侧" 1
"俗" 1
"保本" 1
"信息" 1
"修理" 1
"倒好" 1
"倘或" 1
"停" 1
"偷" 1
"催促" 1
"儿媳妇" 1
"兄" 1
"兆头" 1
"先令" 1
"先是" 1
"先遣" 1
"八" 1
"八九分" 1
"八分" 1
"关" 1
"关防" 1
"兴头" 1
"其中" 1
"养活" 1
"兼程" 1
"内室" 1
"册" 1
"再三" 1
"写信" 1
"凑" 1
"几" 1
"几位" 1
"几回" 1
"几岁" 1
"几日" 1
"几遍" 1
"出门" 1
"凿" 1
"分" 1
"分别" 1
"分解" 1
"分送" 1
"则" 1
"判官" 1
"别人" 1
"别处" 1
"别的" 1
"到家" 1
"到底" 1
"到手" 1
"制" 1
"制度" 1
"前去" 1
"前后" 1
"前往" 1
"前来" 1
"剑" 1
"劝" 1
"办事" 1
"办理" 1
"功名" 1
"加" 1
"务" 1
"劳乏" 1
"劳碌" 1
"势" 1
"势派" 1
"勉强" 1
