"词语" "次数"
"欲" 1
"止" 1
"止住" 1
"正事" 1
"正是" 1
"正经" 1
"此刻" 1
"此处" 1
"此时" 1
"武" 1
"母" 1
"母亲" 1
"母子" 1
"气" 1
"气味" 1
"水流" 1
"法号" 1
"注" 1
"泪" 1
"泪如雨下" 1
"洗" 1
"活" 1
"流" 1
"浊" 1
"浮躁" 1
"消息" 1
"淫" 1
"深知" 1
"淹" 1
"渴" 1
"滞" 1
"满" 1
"灵" 1
"烦恼" 1
"然后" 1
"熏" 1
"爱" 1
"父" 1
"狗儿" 1
"独力" 1
"狮子" 1
"猫" 1
"玉" 1
"玉簪" 1
"环" 1
"现" 1
"现成" 1
"珍大嫂子" 1
"珠宝" 1
"珮" 1
"理" 1
"理事" 1
"琏" 1
"瓜子" 1
"甚么" 1
"生事" 1
"生死" 1
"由" 1
"男家" 1
"留" 1
"留下" 1
"疑" 1
"疯" 1
"疯颠颠" 1
"病" 1
"病倒" 1
"痕" 1
"白" 1
"皆" 1
"益" 1
"盘问" 1
"直" 1
"相会" 1
"相遇" 1
"省事" 1
"看上" 1
"真个" 1
"真真" 1
"眼" 1
"眼见" 1
"着实" 1
"睁" 1
"睡" 1
"石头" 1
"破" 1
"碎" 1
"碗" 1
"祖宗" 1
"祖父" 1
"祸" 1
"秋水" 1
"称" 1
"称谢" 1
"稽" 1
"穿" 1
"童" 1
"第六十六回" 1
"簪子" 1
"精细" 1
"素" 1
"素日" 1
"索" 1
"索取" 1
"纵" 1
"细细" 1
"终身" 1
"终身大事" 1
"结拜" 1
"绕" 1
"绣房" 1
"继母" 1
"编" 1
"缠" 1
"罚" 1
"群" 1
"老兄" 1
"老奶奶" 1
"老婆子" 1
"而已" 1
"耳" 1
"耻" 1
"耽搁" 1
"聪明" 1
"肃" 1
"股" 1
"背" 1
"胎" 1
"能" 1
"脸" 1
"腿" 1
"自寻短见" 1
"自称" 1
"至此" 1
"节" 1
"花" 1
"芳" 1
"落" 1
"蕙" 1
"薛蝌" 1
"虱" 1
"行走" 1
"街坊" 1
"表妹" 1
"衾" 1
"被" 1
"解" 1
"解囊" 1
"言谈" 1
"警" 1
"警觉" 1
"认得" 1
"让" 1
"议" 1
"记得" 1
"许多" 1
"论" 1
"该死" 1
"诧异" 1
"误事" 1
"说来话长" 1
"读书" 1
"调治" 1
"谊" 1
"谢" 1
