"词语" "次数"
"住" 1
"体面" 1
"何事" 1
"何处" 1
"作成" 1
"你家" 1
"侄" 1
"侄儿" 1
"侈" 1
"侍" 1
"供" 1
"依" 1
"侯" 1
"俭" 1
"倘" 1
"假" 1
"偏偏" 1
"做" 1
"儒" 1
"先天" 1
"入画" 1
"全" 1
"公" 1
"公务" 1
"公道" 1
"六枝" 1
"兴" 1
"兴头" 1
"兵" 1
"兼" 1
"冗" 1
"冬天" 1
"冲撞" 1
"冷笑" 1
"凉" 1
"几" 1
"几天" 1
"几岁" 1
"几日" 1
"几枝" 1
"凭" 1
"出众" 1
"分" 1
"分解" 1
"刚" 1
"初" 1
"别人" 1
"制" 1
"剂" 1
"剌" 1
"前日" 1
"剩" 1
"剩下" 1
"功劳" 1
"加" 1
"努嘴" 1
"势" 1
"势利" 1
"北" 1
"十" 1
"十二分" 1
"十二支" 1
"十五" 1
"十几岁" 1
"十年" 1
"千万" 1
"千秋" 1
"半夜" 1
"半碗" 1
"华" 1
"卖" 1
"南" 1
"即" 1
"即便" 1
"卸" 1
"厚" 1
"原" 1
"去年" 1
"友" 1
"取笑" 1
"受" 1
"古怪" 1
"古董" 1
"句" 1
"另" 1
"只不过" 1
"只好" 1
"只得" 1
"只怕" 1
"只求" 1
"只管" 1
"叫作" 1
"可惜" 1
"可是" 1
"台阶" 1
"司" 1
"叹息" 1
"各" 1
"各位" 1
"合" 1
"同行" 1
"名医" 1
"名字" 1
"后方" 1
"吒" 1
"含糊" 1
"听见" 1
"呆" 1
"告" 1
"呼唤" 1
"咕唧" 1
"品格" 1
"哄" 1
"哟" 1
"哪" 1
"哭" 1
"唇" 1
"唚" 1
"唠叨" 1
"唤" 1
"啐" 1
"喘" 1
"喜" 1
"喝道" 1
"嗔" 1
"嗽" 1
"嘲" 1
"嘴" 1
"嘴巴" 1
"嘴里" 1
"噇" 1
"嚷" 1
"四" 1
"四个" 1
"回家" 1
"回来" 1
"因此" 1
"围棋" 1
"圈" 1
"土" 1
"在内" 1
"坏" 1
"坛" 1
"城" 1
"堂屋" 1
"墀" 1
"壮" 1
"声音" 1
"备" 1
"夏天" 1
"外头" 1
"外面" 1
"多事" 1
"大厅" 1
"天" 1
"天日" 1
"天气" 1
"央告" 1
"失" 1
"头儿" 1
"夹道" 1
"奇怪" 1
"套" 1
"女孩子" 1
"好事" 1
"好友" 1
"好容易" 1
"好歹" 1
"如" 1
"妆" 1
"始" 1
"姐夫" 1
"姐妹" 1
"姑子" 1
"姓" 1
"委屈" 1
"娘" 1
"婆媳" 1
"婆家" 1
"婢" 1
"婶子" 1
"孙" 1
"孝敬" 1
"学名" 1
"孩儿" 1
"宁" 1
"官儿" 1
"官司" 1
"宦" 1
"害" 1
"家业" 1
"家住" 1
"家塾" 1
"家常" 1
"家里" 1
"家里人" 1
"容" 1
"密" 1
"对" 1
"寻常" 1
"尊" 1
"尊贵" 1
"小事" 1
"小儿" 1
"小女" 1
"小姑子" 1
"小孩子" 1
"小小" 1
"小心" 1
"小雪" 1
"少" 1
"尚未" 1
"尺" 1
"屁" 1
"居住" 1
"左" 1
"已经" 1
"帐" 1
"干" 1
"年" 1
"年下" 1
"年头" 1
"并未" 1
"幸而" 1
"庄子" 1
"应" 1
"底下" 1
"庙" 1
"度" 1
"异香" 1
"引" 1
"引子" 1
"引荐" 1
"张罗" 1
"当下" 1
"形容" 1
"彩" 1
"得闲" 1
"心上" 1
"必" 1
"必须" 1
"忍" 1
"念书" 1
"态" 1
"怎么" 1
"怕" 1
"急" 1
"性" 1
"性子" 1
"怨不得" 1
"怪" 1
"怯怯" 1
"总" 1
"总管" 1
"恃" 1
"恣意" 1
"恩" 1
"悄" 1
"悬" 1
"惊动" 1
"想想" 1
"惹" 1
"慌" 1
