"词语" "次数"
"七个" 1
"七节" 1
"万" 1
"万福" 1
"三分" 1
"三寸" 1
"三百" 1
"三秋" 1
"上去" 1
"上回" 1
"上成" 1
"上面" 1
"下人" 1
"下作" 1
"下回" 1
"下来" 1
"不便" 1
"不可不" 1
"不可多得" 1
"不在话下" 1
"不好" 1
"不如" 1
"不妨" 1
"不必" 1
"不拘" 1
"不服" 1
"不犯" 1
"不理" 1
"不用" 1
"不管" 1
"不肖" 1
"不肯" 1
"不要" 1
"不见" 1
"不觉" 1
"不解" 1
"不许" 1
"世面" 1
"两" 1
"两三次" 1
"两件" 1
"两位" 1
"两枝" 1
"两次" 1
"两车" 1
"个人" 1
"为主" 1
"主人" 1
"之下" 1
"之中" 1
"之间" 1
"乏" 1
"书架" 1
"买办" 1
"乱" 1
"了不得" 1
"二三" 1
"二两" 1
"二位" 1
"二十日" 1
"于是" 1
"亏" 1
"云" 1
"五个" 1
"交卷" 1
"交给" 1
"亦可" 1
"人为" 1
"人事" 1
"人家" 1
"今年" 1
"今日" 1
"从此" 1
"他家" 1
"仙" 1
"仙人" 1
"以此" 1
"件" 1
"任意" 1
"伏" 1
"优劣" 1
"伙计" 1
"伴" 1
"低" 1
"何事" 1
"何处" 1
"何尝" 1
"何必" 1
"何方" 1
"何等" 1
"何苦" 1
"余" 1
"作东" 1
"佳" 1
"侍" 1
"侯" 1
"便宜" 1
"倒好" 1
"倘" 1
"借" 1
"倩" 1
"倩影" 1
"值日" 1
"偏爱" 1
"偶然" 1
"偷" 1
"偿" 1
"催" 1
"催逼" 1
"兄" 1
"充" 1
"先后" 1
"光" 1
"光阴" 1
"八月" 1
"公" 1
"公子" 1
"公费" 1
"六" 1
"兴头" 1
"其一" 1
"其中" 1
"其间" 1
"册页" 1
"再说" 1
"冰雪" 1
"冲撞" 1
"况且" 1
"冷" 1
"冷笑" 1
"凉" 1
"凑趣" 1
"几串" 1
"几天" 1
"几斤" 1
"几日" 1
"几章" 1
"出丑" 1
"出浴" 1
"出门" 1
"分明" 1
"分解" 1
"切" 1
"刚" 1
"删改" 1
"利" 1
"别号" 1
"别提" 1
"别的" 1
"前夕" 1
"副" 1
"力量" 1
"劝" 1
"办" 1
"加" 1
"务" 1
"劳" 1
"勉强" 1
"勤谨" 1
"包" 1
"匠" 1
"匣子" 1
"区" 1
"十分" 1
"千" 1
"千万" 1
"千古" 1
"千点" 1
"午后" 1
"半" 1
"半卷" 1
"占" 1
"卧" 1
"即" 1
"却说" 1
"卷" 1
"卿" 1
"历来" 1
"压" 1
"厌" 1
"原有" 1
"原由" 1
"及至" 1
"反" 1
"叔" 1
"取乐" 1
"取笑" 1
"受用" 1
"变" 1
"变成" 1
"另" 1
"另外" 1
"叨" 1
"叩" 1
"叫好" 1
"可以" 1
"可好" 1
"可怜" 1
"可惜" 1
"可是" 1
"可见" 1
"台" 1
"叶" 1
"吃药" 1
"合意" 1
"同志" 1
"后面" 1
"吩咐" 1
"含蓄" 1
"听听" 1
"听见" 1
"启" 1
"周" 1
"周到" 1
"呸" 1
"哈" 1
"哉" 1
"哥" 1
"哥哥" 1
"哭" 1
"啼" 1
"喝" 1
"嘱" 1
"嘱咐" 1
"嘲笑" 1
"四五桌" 1
"四份" 1
