"词语" "次数"
"单薄" 1
"卧" 1
"厌" 1
"原籍" 1
"反" 1
"反倒" 1
"反目成仇" 1
"发热" 1
"发笑" 1
"发誓" 1
"叔伯" 1
"取出" 1
"取笑" 1
"口舌" 1
"口角" 1
"口里" 1
"古人" 1
"古道" 1
"另外" 1
"只是" 1
"叫作" 1
"可不" 1
"可巧" 1
"可怕" 1
"可怜" 1
"可是" 1
"可知" 1
"可见" 1
"史" 1
"吃药" 1
"各人" 1
"各样" 1
"各省" 1
"合" 1
"吉祥" 1
"吊" 1
"后年" 1
"后悔" 1
"后方" 1
"后来" 1
"吹" 1
"告" 1
"呛" 1
"周全" 1
"呼" 1
"咬牙切齿" 1
"咳嗽" 1
"哇" 1
"哈哈" 1
"响" 1
"啬" 1
"喘" 1
"喘息" 1
"喜" 1
"嗳" 1
"嗽" 1
"嘴" 1
"嘴唇" 1
"嘴里" 1
"四" 1
"四角" 1
"四面八方" 1
"回廊" 1
"回来" 1
"因为" 1
"因此" 1
"园" 1
"国" 1
"地下" 1
"地方" 1
"塌" 1
"塞" 1
"墨" 1
"处" 1
"备" 1
"夕" 1
"多口" 1
"多心" 1
"多谢" 1
"夜" 1
"夜间" 1
"够" 1
"大人" 1
"大半个" 1
"大堂" 1
"大姑" 1
"大戏" 1
"大族" 1
"大约" 1
"大街" 1
"天" 1
"天仙" 1
"天明" 1
"天生" 1
"夫妻" 1
"失守" 1
"失落" 1
"头顶" 1
"奢" 1
"女婿" 1
"女孩" 1
"奶" 1
"奶奶" 1
"好些" 1
"好意" 1
"好歹" 1
"好生" 1
"好笑" 1
"好话" 1
"好说" 1
"如意" 1
"如此这般" 1
"妆" 1
"妆奁" 1
"妆饰" 1
"妙" 1
"妨" 1
"妻" 1
"姐" 1
"姐妹" 1
"姑奶奶" 1
"姑母" 1
"姑父" 1
"委屈" 1
"姨奶奶" 1
"姨娘" 1
"娑" 1
"娘家" 1
"娶亲" 1
"婆婆" 1
"婆媳" 1
"婚姻" 1
"媒" 1
"媳" 1
"媳妇" 1
"存" 1
"宁可" 1
"宅" 1
"守灵" 1
"安神" 1
"安静" 1
"宋" 1
"完事" 1
"完备" 1
"官" 1
"定名" 1
"实在" 1
"实心" 1
"客" 1
"宦" 1
"家业" 1
"家中" 1
"家常" 1
"家道" 1
"宽衣" 1
"宿" 1
"富" 1
"富丽" 1
"富贵" 1
"寓" 1
"对面" 1
"寻的" 1
"将计就计" 1
"尊重" 1
"小事" 1
"小姑" 1
"小戏" 1
"少" 1
"少不得" 1
"尚" 1
"尚未" 1
"就要" 1
"屋里" 1
"属相" 1
"山南海北" 1
"山石" 1
"左" 1
"巧" 1
"差别" 1
"布" 1
"希罕" 1
"带来" 1
"带领" 1
"席" 1
"席面" 1
"常常" 1
"常情" 1
"平常" 1
"平白" 1
"年年" 1
"年老" 1
"幸" 1
"幸亏" 1
"幸喜" 1
"底下" 1
"开" 1
"开开" 1
"开方" 1
"开窍" 1
"弟媳" 1
"张口" 1
"弹" 1
"强" 1
"当中" 1
"当铺" 1
"形容" 1
"形迹" 1
"彼时" 1
"往后" 1
"径" 1
"待" 1
"得罪" 1
"德" 1
"心疼" 1
"必要" 1
"忖度" 1
"忠" 1
"念" 1
"怀里" 1
"怄" 1
"怎样" 1
"思" 1
"怪" 1
"恐怕" 1
"恒" 1
"恼" 1
"悄" 1
"惊动" 1
"惊醒" 1
"惟" 1
"惟有" 1
"想必" 1
"想起" 1
"意思" 1
"感" 1
"感叹" 1
"愧" 1
"愿" 1
"愿意" 1
"慈" 1
"慢" 1
"慧" 1
"慰" 1
"所谓" 1
"扇" 1
"手脚" 1
"手里" 1
"扑" 1
"打点" 1
"打酒" 1
"扭" 1
"扯谎" 1
"扶" 1
"抓" 1
"投" 1
"投靠" 1
"抖" 1
"拘泥" 1
"招" 1
"招手" 1
"拜" 1
"拴" 1
"拿主意" 1
"指印" 1
"挖" 1
"挤" 1
"捧" 1
"捶背" 1
"掖" 1
"探" 1
"接到" 1
"接济" 1
