"词语" "次数"
"右手" 1
"吃饭" 1
"各处" 1
"合" 1
"吊" 1
"名字" 1
"后头" 1
"后悔" 1
"后门" 1
"吩咐" 1
"听听" 1
"呆子" 1
"和平" 1
"咬定" 1
"哄人" 1
"哈哈" 1
"响" 1
"哥" 1
"啬" 1
"喝" 1
"喝酒" 1
"嘴巴" 1
"囚" 1
"回声" 1
"回心转意" 1
"回想" 1
"回身" 1
"国" 1
"图" 1
"坐下" 1
"堵" 1
"外间" 1
"多半" 1
"多少" 1
"多疑" 1
"大了" 1
"大伯子" 1
"大儿子" 1
"大娘" 1
"大小" 1
"大爷" 1
"大约" 1
"大老婆" 1
"大门" 1
"天" 1
"天上" 1
"天下" 1
"天地" 1
"天天" 1
"天王" 1
"太" 1
"太爷" 1
"夫妻" 1
"央告" 1
"失言" 1
"夹" 1
"夺" 1
"奇" 1
"奈何" 1
"奉承" 1
"女孩子" 1
"奴仆" 1
"奴才" 1
"好多" 1
"好找" 1
"好生" 1
"好看" 1
"好笑" 1
"好色" 1
"好说" 1
"如" 1
"如同" 1
"妨碍" 1
"妹妹" 1
"妾" 1
"始末" 1
"姐" 1
"姑奶奶" 1
"姑子" 1
"委曲" 1
"姨太太" 1
"姨母" 1
"娘儿" 1
"娶" 1
"娼妇" 1
"婆" 1
"婆娘" 1
"婆婆" 1
"婪" 1
"婶子" 1
"媒" 1
"嫁人" 1
"嫂" 1
"嫦娥" 1
"字" 1
"孝" 1
"孝敬" 1
"孝顺" 1
"孩儿" 1
"宋" 1
"宗" 1
"官" 1
"官儿" 1
"宝二爷" 1
"宝贝" 1
"对" 1
"对面" 1
"寻" 1
"寻死" 1
"寻的" 1
"尊贵" 1
"小幺儿" 1
"少不得" 1
"少年" 1
"少爷" 1
"尖儿" 1
"尴尬人难免尴尬事" 1
"尼姑" 1
"屄" 1
"屋子" 1
"山" 1
"工夫" 1
"左手" 1
"巴" 1
"带入" 1
"常" 1
"常有" 1
"常言" 1
"干净" 1
"平头正脸" 1
"平常" 1
"平日" 1
"年轻" 1
"并肩" 1
"幸而" 1
"床" 1
"应景" 1
"底下" 1
"府" 1
"异常" 1
"归" 1
"归西" 1
"当家" 1
"当时" 1
"形" 1
"彩霞" 1
"影" 1
"很" 1
"得主" 1
"微微的" 1
"徽" 1
"忒" 1
"忖度" 1
"志" 1
"忘" 1
"怎样" 1
"怡红院" 1
"怨" 1
"恐" 1
"恨" 1
"恨不得" 1
"悄" 1
"悄悄的" 1
"悔" 1
"惊" 1
"惜春" 1
"想必" 1
"想来" 1
"惹" 1
"意思" 1
"意欲" 1
"愚" 1
"愿" 1
"慢慢" 1
"或" 1
"战" 1
"戳" 1
"所以" 1
"所有" 1
"扎" 1
"打发" 1
"打开" 1
"打量" 1
"批" 1
"找到" 1
"找寻" 1
"承" 1
"报仇" 1
"抬" 1
"抹" 1
"拔" 1
"招" 1
"拦" 1
"拿腔作势" 1
"指" 1
"按" 1
"挑唆" 1
"挽" 1
"掐" 1
"探头" 1
"探春" 1
"搁" 1
"搭讪" 1
"摆布" 1
"摆弄" 1
"摸" 1
"攮" 1
"支吾" 1
"收拾" 1
"放心" 1
"放手" 1
"故意" 1
"断乎" 1
"方可" 1
"无人处" 1
"无法" 1
"无用" 1
"无碍" 1
"日头" 1
"早早" 1
"早饭" 1
"昂" 1
"明" 1
"明儿" 1
"晚" 1
"景" 1
"智谋" 1
"暗地里" 1
"暗想" 1
"替换" 1
"月亮" 1
"有为" 1
"有事" 1
"有人" 1
"有的" 1
"未了" 1
"机会" 1
"杀" 1
"来到" 1
"来回" 1
"来生" 1
"来说" 1
"林黛玉" 1
"果" 1
"果然" 1
"枫树" 1
"树" 1
"棍儿" 1
"棺材" 1
"概" 1
"横" 1
"次" 1
"次日" 1
"欲" 1
"歇" 1
"正经人" 1
"此事" 1
"此刻" 1
"此后" 1
"此话" 1
"歪" 1
"比如" 1
"毛丫头" 1
"毛病" 1
"水" 1
"水绿" 1
"水葱" 1
"没有" 1
"没脸" 1
"没趣" 1
"油" 1
"浆" 1
"浆洗" 1
"浪费" 1
"渐渐" 1
"温柔" 1
"游玩" 1
"灌" 1
"火坑" 1
"烧" 1
"照旧" 1
"照样" 1
"爱" 1
"父亲" 1
"爹" 1
"牙碜" 1
"牛" 1
"特" 1
"犟" 1
"犯不着" 1
"状元" 1
"犹" 1
"猜谜" 1
"猴" 1
"玉钏儿" 1
"现成" 1
"甚么" 1
"生死" 1
"用" 1
"用费" 1
"画" 1
"留" 1
"略" 1
"疑心" 1
"疔" 1
"病" 1
"痘" 1
"痰迷心窍" 1
"皇帝" 1
"盖" 1
"盘算" 1
"看重" 1
"真切" 1
"真心" 1
"真真" 1
"眼" 1
"眼热" 1
"眼色" 1
"着呢" 1
"瞒" 1
"瞧瞧" 1
"短" 1
"碰" 1
"禀性" 1
"福" 1
"积" 1
"称心" 1
"空儿" 1
"穿" 1
"穿戴" 1
"窗外" 1
"立刻" 1
"竟是" 1
"竟自" 1
"端" 1
"笑话" 1
"第二件" 1
"第四十六回" 1
"笼子" 1
"等到" 1
"答" 1
"粘" 1
"糊" 1
"素" 1
"素云" 1
"素日" 1
"紫鹃" 1
"纳" 1
"纵" 1
"细" 1
"细细" 1
"终身" 1
"经" 1
"结果" 1
"绕" 1
"绫" 1
"绺" 1
"缎" 1
"缝" 1
"缩" 1
"羡慕" 1
"群" 1
"翠墨" 1
"翠缕" 1
"老" 1
"老婆子" 1
"老实" 1
"老糊涂" 1
"老虎" 1
"而且" 1
"耽误" 1
"聋子" 1
"肏" 1
"背地里" 1
"背心" 1
"胡子" 1
"能" 1
"脑袋" 1
"脖子" 1
"脱" 1
"脸面" 1
"腮" 1
"腰" 1
"自保" 1
"自古" 1
"自得" 1
"自觉" 1
"舅母" 1
"舅爷" 1
"舍得" 1
"般" 1
"色" 1
"花儿" 1
"苍白" 1
"茜雪" 1
"茶" 1
"草" 1
"莫" 1
"落" 1
"藕" 1
"虽然" 1
"蜂" 1
"衣裳" 1
"补" 1
"袄" 1
"袖" 1
"裙子" 1
"西" 1
"覆" 1
"觉" 1
"言词" 1
"言语" 1
"计" 1
"许多" 1
"论理" 1
"诧异" 1
"说笑" 1
"说起" 1
"谁家" 1
"谅" 1
"象" 1
"象是" 1
"财" 1
"败" 1
"货" 1
"贩" 1
"赌气" 1
"赔不是" 1
"赞" 1
"赢" 1
"走开" 1
"赵" 1
"赶" 1
"起身" 1
"趁早" 1
"跑" 1
"身上" 1
"身子" 1
"转" 1
"轻重" 1
"辈子" 1
"过得去" 1
"迎" 1
"迎头" 1
"迎春" 1
"还要" 1
"远远" 1
"选" 1
"逍遥自在" 1
"透" 1
"逛" 1
"逢" 1
