"词语" "次数"
"大小" 1
"大观园" 1
"太" 1
"夫人" 1
"夫妻" 1
"失" 1
"头等" 1
"女" 1
"奸淫" 1
"好些" 1
"好似" 1
"好气" 1
"好端端" 1
"如" 1
"如何" 1
"妃" 1
"妆" 1
"妍" 1
"妒" 1
"妙" 1
"姑奶奶" 1
"姓" 1
"姨娘" 1
"娇" 1
"嫌" 1
"字画" 1
"学" 1
"孩子" 1
"宝贝" 1
"宵" 1
"家乡" 1
"宽慰" 1
"宿" 1
"寐" 1
"寻觅" 1
"小儿" 1
"小厮" 1
"小姐" 1
"小子" 1
"少不得" 1
"尔" 1
"尚" 1
"屉" 1
"屋里" 1
"山" 1
"山洞" 1
"岂" 1
"工价" 1
"工夫" 1
"左" 1
"巧" 1
"巧遇" 1
"己" 1
"帘子" 1
"幢" 1
"干净" 1
"年轻" 1
"床" 1
"床头" 1
"底下" 1
"庙" 1
"府" 1
"度" 1
"庭" 1
"庶" 1
"廊" 1
"延" 1
"开" 1
"弃" 1
"引" 1
"弟兄" 1
"强" 1
"归去" 1
"当着" 1
"彩蝶" 1
"很" 1
"微" 1
"心机" 1
"忒" 1
"忽然" 1
"怎样" 1
"怔" 1
"思" 1
"怡" 1
"急" 1
"急造" 1
"怨" 1
"怨不得" 1
"总" 1
"恍惚" 1
"恭" 1
"悄悄" 1
"悄悄的" 1
"悬" 1
"悲歌" 1
"悲泣" 1
"惭" 1
"惯" 1
"愁" 1
"愁绪" 1
"意" 1
"意欲" 1
"愿" 1
"戏" 1
"或是" 1
"扇子" 1
"手" 1
"手帕" 1
"扎" 1
"扑哧" 1
"打扮" 1
"扭" 1
"扭扭捏捏" 1
"承" 1
"抔" 1
"抠" 1
"抢" 1
"抬举" 1
"抬头" 1
"抱" 1
"拉长" 1
"拙" 1
"招手" 1
"指" 1
"推" 1
"推开" 1
"提" 1
"提起" 1
"揖" 1
"摆" 1
"撂" 1
"撂下" 1
"撤" 1
"放在眼里" 1
"放心" 1
"故事" 1
"数落" 1
"敲" 1
"整" 1
"整整" 1
"文" 1
"料" 1
"新奇" 1
"旄" 1
"旌" 1
"无味" 1
"无心" 1
"早" 1
"旺" 1
"明媚" 1
"昏愦" 1
"易" 1
"昔" 1
"春梦" 1
"显见" 1
"晌" 1
"暗" 1
"暮" 1
"曲" 1
"曾" 1
"有的" 1
"有趣" 1
"木雕泥塑" 1
"本" 1
"本事" 1
"本人" 1
"朴" 1
"杀" 1
"杏" 1
"村" 1
"杜鹃" 1
"来到" 1
"来回" 1
"来来往往" 1
"来说" 1
"杨" 1
"果" 1
"果然" 1
"架" 1
"柳" 1
"柳丝" 1
"栏杆" 1
"树上" 1
"样" 1
"根" 1
