"词语" "次数"
"二等" 1
"二郎" 1
"二门" 1
"于是" 1
"亏" 1
"互相" 1
"五两" 1
"五分" 1
"五年" 1
"五更" 1
"人人" 1
"人家" 1
"今儿" 1
"仍" 1
"从" 1
"从不" 1
"从前" 1
"从此以后" 1
"他家" 1
"仗" 1
"以及" 1
"以后" 1
"仰卧" 1
"任" 1
"任意" 1
"众人" 1
"估" 1
"位" 1
"何必" 1
"何等" 1
"佛事" 1
"作出" 1
"作践" 1
"你家" 1
"供给" 1
"侠" 1
"便道" 1
"保山" 1
"倘若" 1
"借宿" 1
"兄" 1
"充" 1
"先遣" 1
"光景" 1
"八" 1
"公公" 1
"关门" 1
"兴发" 1
"其" 1
"写字" 1
"准" 1
"准备" 1
"几位" 1
"几只" 1
"几日" 1
"凤凰" 1
"出色" 1
"刀" 1
"分解" 1
"初二" 1
"刻" 1
"刻薄" 1
"前日" 1
"剪" 1
"剪刀" 1
"势必" 1
"勾" 1
"勾当" 1
"十" 1
"十倍" 1
"千万" 1
"午间" 1
"半年" 1
"半开" 1
"半杯" 1
"占" 1
"卧房" 1
"厉" 1
"压倒" 1
"原因" 1
"原有" 1
"双" 1
"双管齐下" 1
"发" 1
"发迹" 1
"口中" 1
"句" 1
"另外" 1
"只不过" 1
"只好" 1
"只是" 1
"只求" 1
"只顾" 1
"叫作" 1
"可心" 1
"可惜" 1
"可是" 1
"可爱" 1
"吃醋" 1
"吃饭" 1
"各样" 1
"各色" 1
"合家" 1
"吊" 1
"后" 1
"听候" 1
"告" 1
"呛" 1
"和顺" 1
"品行" 1
"响亮" 1
"哟" 1
"哥" 1
"哥儿俩" 1
"哭闹" 1
"商" 1
"商量" 1
"啐" 1
"喜欢" 1
"喝酒" 1
"嗳" 1
"四个一" 1
"回头" 1
"回来" 1
"回过" 1
"因果" 1
"圈" 1
"圣" 1
"在家" 1
"在意" 1
"地下" 1
"场" 1
"坐下" 1
"块" 1
"坠子" 1
"垂涎" 1
"堆" 1
"增" 1
"壶" 1
"外人" 1
"多事" 1
"多心" 1
"够" 1
"大姑娘" 1
"大小" 1
"大约" 1
"天上" 1
"天地" 1
"天天" 1
"天生" 1
"夫" 1
"夫妇" 1
"央告" 1
"失" 1
"头发" 1
"头里" 1
"奉" 1
"女" 1
"女子" 1
"奸" 1
"好容易" 1
