"词语" "次数"
"夜里" 1
"夜间" 1
"大厅" 1
"天气" 1
"夫妻" 1
"头目" 1
"奉命" 1
"奉承" 1
"好事" 1
"好几位" 1
"好多" 1
"妇" 1
"妙" 1
"妨" 1
"妹妹" 1
"妻" 1
"姑娘" 1
"姓" 1
"委曲" 1
"娶" 1
"嫂" 1
"嫡派" 1
"子孙" 1
"字" 1
"守" 1
"安" 1
"安慰" 1
"官" 1
"定" 1
"定夺" 1
"客" 1
"寅" 1
"寐" 1
"寒" 1
"寡" 1
"对" 1
"寻" 1
"寿" 1
"尊" 1
"小事" 1
"小姑子" 1
"小子" 1
"小孩子" 1
"小崽子" 1
"小舅子" 1
"尚" 1
"居室" 1
"屋里" 1
"山药" 1
"川芎" 1
"工夫" 1
"左手" 1
"差" 1
"帐" 1
"带" 1
"帮" 1
"平定" 1
"幼时" 1
"床" 1
"应当" 1
"度日" 1
"度量" 1
"延" 1
"延胡索" 1
"建" 1
"开" 1
"弄" 1
"引用" 1
"张" 1
"张太医论病细穷源" 1
"强" 1
"归" 1
"心上" 1
"心性" 1
"心细" 1
"必定" 1
"忍气吞声" 1
"忙" 1
"忧虑" 1
"忽然" 1
"怎么样" 1
"思" 1
"急" 1
"性命" 1
"性情" 1
"怪" 1
"恨" 1
"患" 1
"惑" 1
"意思" 1
"愿意" 1
"成" 1
"或" 1
"或是" 1
"或者" 1
"手里" 1
"扎" 1
"打发" 1
"打架" 1
"打药" 1
"扯" 1
"抑郁" 1
"拉" 1
"拘礼" 1
"招" 1
"拜" 1
"拿手" 1
"按" 1
"按时" 1
"捐" 1
"换换" 1
"捧" 1
"提" 1
"搬" 1
"撞" 1
"支持" 1
"放心" 1
"散" 1
"文" 1
"料理" 1
"斟酌" 1
"新" 1
"旁边" 1
"族人" 1
"无妨" 1
"无故" 1
"无益" 1
"日期" 1
"旧" 1
"早" 1
"早晚" 1
"早晨" 1
"早饭" 1
"时" 1
"时候" 1
"明显" 1
"明白" 1
"春分" 1
"昨日" 1
"是不是" 1
"晓得" 1
"晴" 1
"月" 1
"有人" 1
"有说有笑" 1
"术" 1
"极" 1
"枕" 1
"柴胡" 1
"样" 1
"案" 1
"模样" 1
"欺侮" 1
"款待" 1
"正经事" 1
"歹" 1
"殷勤" 1
"殷殷" 1
"毫无" 1
"水" 1
"注" 1
"洗" 1
"洼" 1
"浅薄" 1
"浅陋" 1
"混饭吃" 1
"清净" 1
"渊博" 1
"渐渐" 1
"温" 1
"灯笼" 1
"炙" 1
"点子" 1
"烦心" 1
"焦" 1
"煎" 1
"照旧" 1
"熟地" 1
"燕窝汤" 1
"爪" 1
"爱" 1
"父亲" 1
"父母" 1
"犯不上" 1
"狐朋狗友" 1
"玉" 1
"现今" 1
"现在" 1
"珍大奶奶" 1
"理" 1
"理论" 1
"琏二奶奶" 1
"甘草" 1
"甚" 1
"生" 1
"生养" 1
"生日" 1
"生死" 1
"生气" 1
"疼" 1
"病人" 1
"病源" 1
"病症" 1
"痛快" 1
"登" 1
"白" 1
"白芍" 1
"百倍" 1
"皆" 1
"益气养荣补脾和肝汤" 1
"盛" 1
"目中无人" 1
"相见" 1
"看来" 1
"看见" 1
"真" 1
"真切" 1
"真正" 1
"眩" 1
"眩晕" 1
"眼神" 1
"眼里" 1
"着实" 1
"着急" 1
"瞎子" 1
"礼" 1
"秉性" 1
"立" 1
"竟" 1
"竟是" 1
"端" 1
"第" 1
"第十回" 1
"答应" 1
"米" 1
"粗鄙" 1
"糊涂" 1
"素日" 1
"索性" 1
"紧" 1
"累" 1
"红枣" 1
"细细的" 1
"细说" 1
"细问" 1
"终久" 1
"经血" 1
"缘" 1
"老先生" 1
"老太太" 1
"老婆子" 1
"老老实实" 1
"而且" 1
"耽搁" 1
"聘" 1
"聪明人" 1
"肋" 1
"胀" 1
"胡氏" 1
"能够" 1
"脸" 1
"脸上" 1
"至于" 1
"舟" 1
"色" 1
"苓" 1
"荐" 1
"莫" 1
"莲子" 1
"虽则" 1
"蛤粉" 1
"行" 1
"行事" 1
"行医" 1
"衣服" 1
"袖口" 1
"要得" 1
"要紧" 1
"见效" 1
"角门" 1
"言" 1
"认得" 1
"认错" 1
"该行" 1
"说话" 1
"请教" 1
"读书" 1
"谁" 1
"谁是谁非" 1
"谁知" 1
"谦" 1
"谦恭" 1
"贱" 1
"贴身" 1
"贾瑞" 1
"赔" 1
"跟前" 1
"跟随" 1
"身" 1
"车门" 1
"转" 1
"转身" 1
"轮流" 1
"辈" 1
"边" 1
"过期" 1
"迎" 1
"还要" 1
"这话" 1
"进" 1
"连忙" 1
"透" 1
"递" 1
"通" 1
"逛逛" 1
"造" 1
"那些" 1
"那位" 1
"酸软" 1
"醋" 1
"释" 1
"里头" 1
"金寡妇贪利权受辱" 1
"针" 1
"钦" 1
"银子" 1
"闹事" 1
"阴骘文" 1
"阿胶" 1
"除" 1
"陪" 1
"难" 1
"难道" 1
"露出" 1
"静静的" 1
"顽" 1
"颜" 1
"饮食" 1
"香" 1
"高" 1
"高强" 1
"鬼鬼祟祟" 1
"鲜明" 1
"黄芪" 1
